thy, 0.05817896978410672
thee, 0.047227600830092135
love, 0.046150817012843244
man, 0.03650292260462023
hath, 0.03502417161996471
good, 0.03263631711995194
night, 0.026365105153837165
death, 0.025562946813430947
time, 0.02505882163700612
speak, 0.023096346682310413
brutus, 0.021487375490022394
men, 0.02084822773406435
caesar, 0.020623160233295624
heart, 0.020622952851801393
blood, 0.0191757096832318
footnote, 0.018725370904276676
art, 0.01854143333495123
lady, 0.018482786458046564
eyes, 0.018344778095569194
great, 0.018064982800503657
doth, 0.017971857963789365
lord, 0.017680016670225795
life, 0.017290973321586516
day, 0.017276497699026182
hand, 0.0171012373458392
hear, 0.017046827443194603
father, 0.016943187917641392
macbeth, 0.01689904479006319
heaven, 0.016086860980188633
poor, 0.016003175237039906
fear, 0.015135181511720589
king, 0.01508338538378805
dead, 0.014967650081558884
nature, 0.014837703613387288
fool, 0.014284161525088816
true, 0.014234766771867245
fair, 0.013920402598351771
lear, 0.013907532898766912
bear, 0.01350543964449676
romeo, 0.013436810387154559
god, 0.01307342654164065
cassius, 0.012962977433119837
stand, 0.012948069578787339
sir, 0.012887853848061378
pray, 0.01278791762751837
dear, 0.012510433843305243
noble, 0.01233616564923974
hold, 0.012243567021504701
sweet, 0.012046125630632497
benedick, 0.012005438663990427
friend, 0.011822070159803955
head, 0.011749527813376575
leave, 0.011575777031474707
word, 0.011286524928605119
face, 0.011169347355843939
live, 0.011049905163679168
die, 0.010908626330627662
portia, 0.010788389708265223
daughter, 0.010750789964119104
ere, 0.010620456485541994
hast, 0.010419952606501292
bid, 0.010362475493198877
bring, 0.010176516479768923
place, 0.010144642194500009
dost, 0.010117688917871254
prince, 0.010079764363068256
friends, 0.009807557013600783
ham, 0.009796822443291822
mind, 0.009726390188093091
thine, 0.009603754924165913
lie, 0.009571548893203361
antonio, 0.009508680606724416
young, 0.009463514777604088
sleep, 0.009462897800739964
son, 0.009402557004765827
hands, 0.009402557004765827
answer, 0.00937290855048398
wife, 0.009353328154480336
bassanio, 0.0092944374406631
antony, 0.0092944374406631
earth, 0.009288213795798668
honour, 0.009283993492299709
set, 0.009270050297284243
fortune, 0.009241665119565808
nurse, 0.009185204274501665
tis, 0.009124413567896405
claudio, 0.009041477115063833
hamlet, 0.009003986270642379
fall, 0.008998013862598441
told, 0.008825856975741165
tybalt, 0.008787287791240548
eye, 0.008773919818769748
thought, 0.00872140562664941
power, 0.008694080477430545
kind, 0.008619010587702008
spirit, 0.00861229111985198
wrong, 0.008550048945249255
gloucester, 0.00853182848764742
stay, 0.008495567581178646
play, 0.008399613526384705
soul, 0.008371736486295647
rome, 0.008349615706535262
rom, 0.008275055394798048
beatrice, 0.008275055394798048
rest, 0.008240044708697105
edmund, 0.008204550235775106
strange, 0.008180901705157007
friar, 0.008166495458767332
wit, 0.00807965519046797
sun, 0.008037053740188958
heard, 0.007952397984234331
tongue, 0.007921634710403549
child, 0.007894631105971122
thoughts, 0.007886754254474571
sword, 0.00783546417063819
meet, 0.007785336498557286
light, 0.007785336498557286
turn, 0.007766124227543869
juliet, 0.007757376599276935
marry, 0.007740178163165557
mark, 0.007678177364088319
matter, 0.007656629451362029
brother, 0.007652229388440437
grace, 0.0076350869782067215
bloody, 0.007583174354569665
hero, 0.007562499649448021
faith, 0.007558387113663584
gods, 0.007514654135881736
wear, 0.007514654135881736
boy, 0.007462167940230278
gentleman, 0.007462167940230278
villain, 0.007381529800391994
flesh, 0.007381529800391994
draw, 0.007355803659660438
shame, 0.007355803659660438
times, 0.007342840167959083
kent, 0.007342840167959083
letter, 0.007330728884116041
farewell, 0.007323249231489147
age, 0.007306273302547031
follow, 0.007129736123796296
tears, 0.007123021203660191
breath, 0.007097624808069226
bed, 0.007048777773188502
truth, 0.0070023144902296485
don, 0.006932421999094269
hour, 0.006915681302086149
lies, 0.006915404077617758
bond, 0.006896656881237883
long, 0.006865289909520548
wilt, 0.006855515503650285
reason, 0.006813719815746457
house, 0.0068051942761769724
woman, 0.006776484998457006
watch, 0.006766622593651402
jul, 0.006703930611997519
regan, 0.006703930611997519
cousin, 0.006680376910476604
mad, 0.00667969256522821
peace, 0.006678655506511884
hard, 0.006659147519500288
late, 0.006581294883504274
gentle, 0.006544721364125606
cap, 0.006532306466095786
marriage, 0.006529814823423688
wise, 0.006507057083545774
purpose, 0.006507057083545774
fell, 0.006501829238769896
high, 0.006459218339888986
honourable, 0.006444011046909736
ear, 0.006364138124629714
send, 0.006362426797919258
lay, 0.006343584701313963
husband, 0.006343584701313963
air, 0.006325139310046626
beauty, 0.0063148279387198955
return, 0.006255011994928107
business, 0.006235383444909614
cold, 0.006235383444909614
pardon, 0.006224141558174218
kill, 0.006206291546098537
edgar, 0.0061670941220704914
goneril, 0.0061670941220704914
wind, 0.006151101453868384
ring, 0.006151101453868384
rich, 0.006104218559541931
married, 0.006074859118964726
cut, 0.006067776670822052
jew, 0.00606061694518861
wisdom, 0.005997092940206855
break, 0.00596200483877815
grief, 0.0059412260328026625
lives, 0.0059412260328026625
spirits, 0.0059412260328026625
paris, 0.005938460423723441
shylock, 0.0058958631624763174
choose, 0.0058581918608270325
false, 0.00579196864033014
queen, 0.005783259030758054
master, 0.005764719326845115
speech, 0.005762836731348132
shalt, 0.005742472088521523
shake, 0.005726783390556136
body, 0.005680907946213939
gold, 0.005666229753617865
sister, 0.005639022218550801
cordelia, 0.00562262641647021
black, 0.005620210232728486
grave, 0.005565282267785681
dog, 0.0055492895995835735
hearts, 0.005485034137088878
honest, 0.0054537150379853645
common, 0.00543332624237485
